COUNTY_NAME,textbox5,MUNICIPALITY_NAME,CENSUS_POPULATION,LAND_AREA,FEDERAL_EIN_CODE,HOME_RULE_CODE,HOME_RULE_NAME,HOME_RULE_YEAR,GOVERNMENTAL_FORM,EMPLOYEES_FULL_TIME,EMPLOYEES_PART_TIME,INCORPORATION_YEAR
LEHIGH,390724,WHITEHALL TWP,29173,12.60,236004703,Home Rule,TOWNSHIP OF WHITEHALL,1976,,117,13,
LUZERNE,400033,ASHLEY BORO,2596,0.90,246000559,,,,,9,15,1870
LUZERNE,400063,AVOCA BORO,2507,1.00,246000562,,,,,6,23,1889
LUZERNE,400095,BEAR CREEK TWP,2754,66.50,231893152,,,,,5,2,1856
LUZERNE,400103,BEAR CREEK VILLAGE BORO,291,1.90,232741923,,,,,0,1,
LUZERNE,400125,BLACK CREEK TWP,1909,24.40,246001365,,,,,3,6,1848
LUZERNE,400155,BUCK TWP,379,16.80,233020695,,,,,5,1,1833
LUZERNE,400185,BUTLER TWP,9485,33.40,246001374,,,,,30,2,1839
LUZERNE,400213,CONYNGHAM BORO,1825,1.00,231705284,,,,,3,5,
LUZERNE,400245,CONYNGHAM TWP,1312,16.00,246001391,,,,,1,6,1875
LUZERNE,400273,COURTDALE BORO,689,1.00,231706822,,,,,0,15,1897
LUZERNE,400303,DALLAS BORO,2694,2.30,246000577,,,,,10,9,1879
LUZERNE,400335,DALLAS TWP,9099,18.50,246001396,,,,,31,1,1817
LUZERNE,400365,DENNISON TWP,963,35.40,232091531,,,,,0,7,1839
LUZERNE,400395,DORRANCE TWP,2076,24.20,232061128,,,,,4,5,1840
LUZERNE,400423,DUPONT BORO,2539,1.50,231703436,,,,,7,9,
LUZERNE,400453,DURYEA BORO,5036,5.60,246000584,,,,,12,5,1891
LUZERNE,400483,EDWARDSVILLE BORO,4929,1.20,246000589,,,,,12,34,1884
LUZERNE,400513,EXETER BORO,5514,4.70,246000591,,,,,9,33,1884
LUZERNE,400545,EXETER TWP,2051,13.00,246001416,,,,,3,9,1790
LUZERNE,400575,FAIRMOUNT TWP,1210,45.70,246001418,,,,,4,7,1834
LUZERNE,400605,FAIRVIEW TWP,4703,9.40,246001419,,,,,10,6,1889
LUZERNE,400633,FORTY FORT BORO,4239,1.30,246000593,,,,,16,24,1887
LUZERNE,400665,FOSTER TWP,3408,44.90,246002290,,,,,5,3,1855
LUZERNE,400695,FRANKLIN TWP,1716,12.70,231859271,,,,,3,2,1843
LUZERNE,400723,FREELAND BORO,3833,0.70,246000594,,,,,6,19,1876
LUZERNE,400754,HANOVER TWP,11445,18.90,246001438,,,,,46,42,1790
LUZERNE,400783,HARVEYS LAKE BORO,2788,5.20,231689159,,,,,24,4,
LUZERNE,400815,HAZLE TWP,10160,45.10,246001443,,,,,14,12,1839
LUZERNE,400842,HAZLETON CITY,29963,6.00,246000695,Optional Plan,CITY OF HAZLETON,1988,,110,8,
LUZERNE,400875,HOLLENBACK TWP,1162,15.20,232170452,,,,,1,13,1845
LUZERNE,400903,HUGHESTOWN BORO,1329,0.90,231887957,,,,,2,19,1879
LUZERNE,400935,HUNLOCK TWP,2223,20.60,246001448,,,,,4,0,1877
LUZERNE,400965,HUNTINGTON TWP,2053,28.50,246001449,,,,,3,5,1793
LUZERNE,400995,JACKSON TWP,4631,13.30,246002248,,,,,10,6,1834
LUZERNE,401023,JEDDO BORO,108,0.30,236631057,,,,,0,0,1871
LUZERNE,401055,JENKINS TWP,4283,13.70,231934740,,,,,18,29,1852
LUZERNE,401083,KINGSTON BORO,13349,2.10,246000606,Home Rule,MUNICIPALITY OF KINGSTON,1976,,79,18,1857
LUZERNE,401115,KINGSTON TWP,7108,13.70,246001458,Home Rule,KINGSTON TOWNSHIP,1976,,28,3,1790
LUZERNE,401143,LAFLIN BORO,1451,1.40,231992801,,,,,2,13,1889
LUZERNE,401175,LAKE TWP,1993,26.70,246001461,,,,,3,4,1841
LUZERNE,401203,LARKSVILLE BORO,4225,4.70,246000612,,,,,17,18,
LUZERNE,401233,LAUREL RUN BORO,558,5.20,232160836,,,,,0,10,1881
LUZERNE,401265,LEHMAN TWP,3346,21.90,231647043,,,,,11,13,1829
LUZERNE,401293,LUZERNE BORO,2711,0.70,246000617,,,,,7,16,1882
LUZERNE,400001,LUZERNE COUNTY,325594,906.20,246000731,Home Rule,LUZERNE COUNTY,2012,Council/Manager,1412,59,
LUZERNE,401322,NANTICOKE CITY,10628,3.50,246000697,Home Rule,City of Nanticoke ,2013,Mayor/Council with Manager,49,3,1926
LUZERNE,401353,NESCOPECK BORO,1480,1.00,246000638,,,,,2,10,1896
LUZERNE,401385,NESCOPECK TWP,1081,18.00,230860770,,,,,2,12,1792
LUZERNE,401413,NEW COLUMBUS BORO,222,3.10,232056104,,,,,0,8,1859
LUZERNE,401444,NEWPORT TWP,4433,16.80,246001502,,,,,12,12,1790
LUZERNE,401473,NUANGOLA BORO,666,1.10,232097762,,,,,0,12,
LUZERNE,401493,PENN LAKE PARK BORO,360,1.60,231983595,,,,,0,0,
LUZERNE,401502,PITTSTON CITY,7591,1.60,246000698,Home Rule,Pittston City,2013,Council/Manager,44,30,1894
LUZERNE,401535,PITTSTON TWP,3186,13.80,231928791,,,,,15,11,1768
LUZERNE,401564,PLAINS TWP,9808,12.90,246001523,,,,,59,20,1851
LUZERNE,401593,PLYMOUTH BORO,5763,1.10,246000649,,,,,18,20,1866
LUZERNE,401625,PLYMOUTH TWP,1717,15.90,246001525,Home Rule,PLYMOUTH TOWNSHIP,2012,Council/Manager,4,1,1768
LUZERNE,401653,PRINGLE BORO,893,0.50,231981635,,,,,1,5,
LUZERNE,401685,RICE TWP,3632,10.90,246001534,,,,,10,3,1928
LUZERNE,401715,ROSS TWP,2726,43.40,246001540,,,,,2,8,1842
LUZERNE,401745,SALEM TWP,4027,29.00,246001546,,,,,15,2,1786
LUZERNE,401773,SHICKSHINNY BORO,632,0.50,246000656,,,,,0,4,1861
LUZERNE,401805,SLOCUM TWP,1054,9.70,232266310,,,,,0,6,1854
LUZERNE,401833,SUGAR NOTCH BORO,1001,1.10,231986427,,,,,0,19,1867
LUZERNE,401865,SUGARLOAF TWP,3846,22.50,246001569,,,,,9,10,1809
LUZERNE,401893,SWOYERSVILLE BORO,5021,2.10,246000666,,,,,14,21,1888
LUZERNE,401925,UNION TWP,2035,19.70,246001580,,,,,4,0,1813
LUZERNE,401953,WARRIOR RUN BORO,527,0.80,232037988,,,,,0,15,1895
LUZERNE,401983,WEST HAZLETON BORO,5163,1.50,231723907,,,,,12,15,1889
LUZERNE,402013,WEST PITTSTON BORO,4652,0.80,246000681,,,,,10,30,1857
LUZERNE,402043,WEST WYOMING BORO,2638,3.60,246000682,,,,,0,27,1898
LUZERNE,402073,WHITE HAVEN BORO,1166,1.20,246000683,,,,,5,8,1842
LUZERNE,402102,WILKES BARRE CITY,44328,7.00,246000718,Home Rule,CITY OF WILKES-BARRE,1976,,293,21,1871
LUZERNE,402134,WILKES BARRE TWP,3213,2.90,231670196,Home Rule,TOWNSHIP OF WILKES-BARRE,1976,,29,15,1790
LUZERNE,402165,WRIGHT TWP,5722,13.30,231672552,,,,,13,2,1851
LUZERNE,402193,WYOMING BORO,3102,1.40,246000688,,,,,8,13,1885
LUZERNE,402223,YATESVILLE BORO,638,0.60,232165115,,,,,0,1,1878
LYCOMING,410035,ANTHONY TWP,867,15.60,231865583,,,,,1,5,1844
LYCOMING,410065,ARMSTRONG TWP,686,24.70,232131793,,,,,0,8,1842
LYCOMING,410095,BASTRESS TWP,527,9.40,232285931,,,,,0,4,1854
LYCOMING,410125,BRADY TWP,501,8.80,232294766,,,,,0,6,1855
LYCOMING,410155,BROWN TWP,93,73.30,232046668,,,,,0,10,1815
LYCOMING,410185,CASCADE TWP,422,39.20,923185757,,,,,0,7,1843
LYCOMING,410215,CLINTON TWP,3720,27.40,231722749,,,,,1,5,1825
LYCOMING,410245,COGAN HOUSE TWP,935,69.90,240866503,,,,,0,12,1843
LYCOMING,410275,CUMMINGS TWP,265,69.40,246001395,,,,,0,6,1858
LYCOMING,410303,DUBOISTOWN BORO,1200,0.60,231948267,,,,,2,8,1878
LYCOMING,410335,ELDRED TWP,1997,14.20,231858483,,,,,0,7,1858
LYCOMING,410365,FAIRFIELD TWP,2834,12.10,246001417,,,,,1,3,1825
LYCOMING,410395,FRANKLIN TWP,903,23.90,231722011,,,,,0,7,1822
LYCOMING,410425,GAMBLE TWP,778,45.00,232107636,,,,,0,9,1875
LYCOMING,410455,HEPBURN TWP,2578,16.70,246001447,,,,,2,17,1804
LYCOMING,410483,HUGHESVILLE BORO,2154,0.60,246000602,,,,,7,6,1852
LYCOMING,410515,JACKSON TWP,396,37.00,232133034,,,,,0,3,1824
LYCOMING,410543,JERSEY SHORE BORO,4166,1.20,246000605,,,,,12,2,1826
LYCOMING,410575,JORDAN TWP,850,20.90,231978422,,,,,0,5,1854
LYCOMING,410605,LEWIS TWP,862,37.10,246002347,,,,,2,2,1835
LYCOMING,410635,LIMESTONE TWP,1966,33.60,232004011,,,,,1,1,1824
LYCOMING,410665,LOYALSOCK TWP,11561,21.20,246001483,,,,,20,6,1786
LYCOMING,410001,LYCOMING COUNTY,114188,1243.60,246000733,,,,,490,73,
LYCOMING,410695,LYCOMING TWP,1491,15.20,231914371,,,,,0,11,1858
LYCOMING,410725,MCHENRY TWP,122,76.20,246001491,,,,,0,5,1861
LYCOMING,410755,MCINTYRE TWP,461,46.60,231647059,,,,,0,12,1848
LYCOMING,410785,MCNETT TWP,143,33.50,231939677,,,,,0,5,1878
LYCOMING,410815,MIFFLIN TWP,1089,27.70,231986560,,,,,0,13,1803
LYCOMING,410845,MILL CREEK TWP,582,11.40,232016000,,,,,0,17,1879
LYCOMING,410873,MONTGOMERY BORO,1568,0.60,246000628,,,,,5,3,1887
LYCOMING,410903,MONTOURSVILLE BORO,4750,3.60,246000629,,,,,17,5,1850
LYCOMING,410935,MORELAND TWP,1015,23.90,246001495,,,,,0,7,1813
LYCOMING,410963,MUNCY BORO,2440,0.80,246000635,,,,,6,12,1826
LYCOMING,410995,MUNCY CREEK TWP,1178,19.90,246001499,,,,,3,8,1797
LYCOMING,411025,MUNCY TWP,3573,15.50,231859913,,,,,4,1,1772
LYCOMING,411055,NIPPENOSE TWP,661,11.00,231921020,,,,,0,12,1786
LYCOMING,411085,OLD LYCOMING TWP,4975,9.40,246001507,,,,,28,0,1785
LYCOMING,411115,PENN TWP,895,26.30,246001517,,,,,0,10,1828
LYCOMING,411145,PIATT TWP,1047,9.80,231743409,,,,,1,6,1858
LYCOMING,411173,PICTURE ROCKS BORO,643,1.00,232269805,,,,,0,1,1857
LYCOMING,411205,PINE TWP,258,74.70,246002285,,,,,0,10,1856
LYCOMING,411235,PLUNKETTS CREEK TWP,597,53.60,231711942,,,,,0,15,1838
LYCOMING,411265,PORTER TWP,1528,7.60,231732836,,,,,3,10,1840
LYCOMING,411293,SALLADASBURG BORO,250,0.80,233028096,,,,,0,0,1884
LYCOMING,411325,SHREWSBURY TWP,418,18.70,232050525,,,,,0,9,1804
LYCOMING,411353,SOUTH WILLIAMSPORT BORO,6261,1.90,246000659,,,,,28,7,1886
LYCOMING,411385,SUSQUEHANNA TWP,968,6.60,231925003,,,,,0,8,1838
LYCOMING,411415,UPPER FAIRFIELD TWP,1807,18.00,232013399,,,,,0,16,1851
LYCOMING,411445,WASHINGTON TWP,1768,48.20,246002406,,,,,0,14,1785
LYCOMING,411475,WATSON TWP,534,23.00,232022978,,,,,0,6,1845
LYCOMING,411502,WILLIAMSPORT CITY,27754,8.70,246000719,Opional 3rd Class City Charter,CITY OF WILLAMSPORT,1972,,163,3,1866
LYCOMING,411535,WOLF TWP,3105,19.60,236650932,,,,,6,1,1834
LYCOMING,411565,WOODWARD TWP,2046,13.00,231944051,,,,,1,4,1855
MCKEAN,420035,ANNIN TWP,709,33.30,256004159,,,,,2,1,1857
MCKEAN,420062,BRADFORD CITY,7849,3.40,256000849,,,,,88,24,1879
MCKEAN,420095,BRADFORD TWP,4793,56.10,256000557,,,,,21,10,1828
MCKEAN,420125,CERES TWP,846,40.70,256000776,,,,,2,7,1798
MCKEAN,420155,CORYDON TWP,283,73.00,256001009,,,,,2,7,1829
MCKEAN,420183,ELDRED BORO,765,0.80,256000345,,,,,3,8,1880
MCKEAN,420215,ELDRED TWP,1394,38.70,256001218,,,,,2,4,1843
MCKEAN,420245,FOSTER TWP,4038,46.90,256003196,,,,,14,11,1880
MCKEAN,420275,HAMILTON TWP,549,72.50,256001643,,,,,2,5,1834
MCKEAN,420305,HAMLIN TWP,681,64.20,256001646,,,,,1,1,1844
MCKEAN,420333,KANE BORO,3630,1.60,256000391,,,,,8,10,1887
MCKEAN,420365,KEATING TWP,2725,97.90,256001909,,,,,6,1,1824
MCKEAN,420395,LAFAYETTE TWP,1768,71.40,256001947,,,,,3,3,1842
MCKEAN,420423,LEWIS RUN BORO,583,1.70,251245809,,,,,9,0,
MCKEAN,420455,LIBERTY TWP,1607,83.30,256001989,,,,,3,1,1828
MCKEAN,420001,MCKEAN COUNTY,40432,984.10,256001039,,,,,210,40,
MCKEAN,420483,MT JEWETT BORO,858,2.30,256000413,,,,,3,0,1893
MCKEAN,420515,NORWICH TWP,501,95.30,256002347,,,,,3,0,1835
MCKEAN,420545,OTTO TWP,1516,34.40,256002390,,,,,4,5,1854
MCKEAN,420573,PORT ALLEGANY BORO,2135,1.80,256000442,,,,,12,10,1882
MCKEAN,420605,SERGEANT TWP,145,80.10,251310620,,,,,0,4,1854
MCKEAN,420633,SMETHPORT BORO,1436,1.60,256000465,,,,,11,16,1853
MCKEAN,420665,WETMORE TWP,1621,78.00,256003505,,,,,2,2,1856
MERCER,430033,CLARK BORO,576,3.00,251217348,,,,,1,13,
MERCER,430065,COOLSPRING TWP,2107,18.80,251330575,,,,,2,3,1805
MERCER,430095,DEER CREEK TWP,458,14.60,256009444,,,,,0,10,1851
MERCER,430125,DELAWARE TWP,2084,32.70,256011648,,,,,3,1,1805
MERCER,430155,EAST LACKAWANNOCK TWP,1669,21.40,251403643,,,,,1,16,1849
MERCER,430185,FAIRVIEW TWP,953,18.50,251431310,,,,,0,7,1850
MERCER,430212,FARRELL CITY,4258,2.30,256000858,Home Rule,CITY OF FARRELL,1976,,26,16,
MERCER,430245,FINDLEY TWP,2843,21.20,256004220,,,,,1,12,1805
MERCER,430273,FREDONIA BORO,436,0.40,256000365,,,,,1,4,1876
MERCER,430305,FRENCH CREEK TWP,710,20.70,251239103,,,,,0,6,1805
MERCER,430335,GREENE TWP,1052,21.80,256001612,,,,,1,7,
MERCER,430363,GREENVILLE BORO,5540,1.90,256000376,Home Rule,GREENVILLE TOWN,,Mayor/Council,28,8,1837
MERCER,430393,GROVE CITY BORO,7871,2.70,256000377,,,,,44,3,1883
MERCER,430425,HEMPFIELD TWP,3735,14.20,256009288,,,,,12,3,1856
MERCER,430452,HERMITAGE CITY,16230,29.20,256001705,Home Rule,MUNICIPALITY OF HERMITAGE,1976,,99,1,
MERCER,430483,JACKSON CENTER BORO,194,1.10,251240250,,,,,2,5,1882
MERCER,430515,JACKSON TWP,1178,17.50,256056213,,,,,0,8,1850
MERCER,430543,JAMESTOWN BORO,582,0.80,256010039,,,,,1,9,1854
MERCER,430575,JEFFERSON TWP,1919,24.70,256001852,,,,,3,11,1850
MERCER,430605,LACKAWANNOCK TWP,2471,20.90,251183366,,,,,3,2,1805
MERCER,430635,LAKE TWP,699,16.40,256007338,,,,,0,11,1805
MERCER,430665,LIBERTY TWP,1405,14.80,251156635,,,,,0,8,1851
MERCER,430693,MERCER BORO,1982,1.10,256000408,,,,,11,14,1814
MERCER,430001,MERCER COUNTY,110652,682.30,256001038,,,,,427,79,
MERCER,430725,MILL CREEK TWP,778,19.00,251189878,,,,,0,15,1849
MERCER,430753,NEW LEBANON BORO,183,1.30,251821279,,,,,0,2,1866
MERCER,430785,NEW VERNON TWP,497,14.90,251254514,,,,,0,6,1851
MERCER,430815,OTTER CREEK TWP,523,11.80,256011653,,,,,0,15,1858
MERCER,430845,PERRY TWP,1332,18.00,256002454,,,,,0,8,1851
MERCER,430875,PINE TWP,4806,25.40,251159083,,,,,4,2,1851
MERCER,430905,PYMATUNING TWP,3118,16.20,256012451,,,,,12,2,1900
MERCER,430935,SALEM TWP,753,13.40,251376258,,,,,0,7,1801
MERCER,430965,SANDY CREEK TWP,802,15.80,256012167,,,,,0,9,1802
MERCER,430993,SANDY LAKE BORO,649,0.80,256002918,,,,,4,1,1859
MERCER,431025,SANDY LAKE TWP,1202,24.40,256011088,,,,,0,10,1805
MERCER,431052,SHARON CITY,13147,3.80,256000883,Home Rule,CITY OF SHARON,2009,Council/Manager,62,28,
MERCER,431083,SHARPSVILLE BORO,4255,1.40,256000463,,,,,27,6,1874
MERCER,431113,SHEAKLEYVILLE BORO,151,0.20,251462815,,,,,0,1,1851
MERCER,431145,SHENANGO TWP,3522,30.20,256002993,,,,,26,3,1805
MERCER,431175,SOUTH PYMATUNING TWP,2653,19.60,256012127,,,,,6,8,
MERCER,431205,SPRINGFIELD TWP,1853,27.40,256009653,,,,,6,2,1805
MERCER,431233,STONEBORO BORO,945,2.80,256000475,,,,,4,8,1866
MERCER,431265,SUGAR GROVE TWP,947,12.40,256009448,,,,,0,6,1856
MERCER,431293,WEST MIDDLESEX BORO,818,0.90,256000504,,,,,10,1,1864
MERCER,431325,WEST SALEM TWP,3216,36.90,256003463,,,,,2,1,1805
MERCER,431353,WHEATLAND BORO,585,0.90,256000511,Home Rule,,2021,Weak Mayor,7,1,1872
MERCER,431385,WILMINGTON TWP,1420,13.10,256144190,,,,,0,14,1846
MERCER,431415,WOLF CREEK TWP,718,16.90,251377434,,,,,0,6,
MERCER,431445,WORTH TWP,827,24.70,251251860,,,,,0,10,1849
MIFFLIN,440035,ARMAGH TWP,4018,92.80,236051026,,,,,4,6,1770
MIFFLIN,440065,BRATTON TWP,1191,32.80,236000255,,,,,0,9,1850
MIFFLIN,440095,BROWN TWP,4112,32.80,236000260,,,,,7,0,1837
MIFFLIN,440123,BURNHAM BORO,1991,1.10,236002978,,,,,5,2,
MIFFLIN,440155,DECATUR TWP,2968,45.10,236050489,,,,,2,20,1813
MIFFLIN,440185,DERRY TWP,7212,30.70,236000291,,,,,13,2,1766
MIFFLIN,440215,GRANVILLE TWP,4629,40.20,246002354,,,,,22,1,1833
MIFFLIN,440243,JUNIATA TERRACE BORO,564,0.20,251189264,,,,,3,1,
MIFFLIN,440273,KISTLER BORO,291,0.30,251343699,,,,,0,2,1925
MIFFLIN,440303,LEWISTOWN BORO,8579,2.00,236002883,,,,,59,4,1795
MIFFLIN,440333,MCVEYTOWN BORO,344,0.10,251128716,,,,,1,2,1833
MIFFLIN,440365,MENNO TWP,1974,23.70,236000421,,,,,2,12,1837
MIFFLIN,440001,MIFFLIN COUNTY,46143,415.10,236003033,,,,,171,69,
MIFFLIN,440393,NEWTON HAMILTON BORO,196,0.20,231602246,,,,,0,3,1843
MIFFLIN,440425,OLIVER TWP,2061,35.00,251198343,,,,,2,10,1835
MIFFLIN,440455,UNION TWP,3653,25.50,236000534,,,,,7,3,1790
MIFFLIN,440485,WAYNE TWP,2360,48.70,251249075,,,,,2,8,1782
MONROE,450035,BARRETT TWP,4053,52.40,246001357,,,,,7,4,1859
MONROE,450065,CHESTNUTHILL TWP,16723,37.40,246001383,,,,,20,3,1763
MONROE,450095,COOLBAUGH TWP,20805,86.20,246001392,,,,,19,1,
MONROE,450123,DELAWARE WATER GAP BORO,675,1.90,246000580,,,,,0,4,1889
MONROE,450153,EAST STROUDSBURG BORO,9669,2.80,246000588,,,,,26,12,1870
MONROE,450185,ELDRED TWP,2596,24.50,231711785,,,,,6,22,1851
MONROE,450215,HAMILTON TWP,8597,38.30,246001437,,,,,5,11,1762
MONROE,450245,JACKSON TWP,6578,29.50,246001451,,,,,10,5,
MONROE,450275,MIDDLE SMITHFIELD TWP,16053,53.10,246001492,,,,,30,5,
MONROE,450001,MONROE COUNTY,168327,617.10,246000734,,,,,636,72,
MONROE,450303,MOUNT POCONO BORO,3089,3.50,246000634,,,,,5,2,1927
MONROE,450335,PARADISE TWP,2899,21.30,246001513,,,,,9,0,1848
MONROE,450365,POCONO TWP,10884,34.20,246001526,,,,,37,7,1816
MONROE,450395,POLK TWP,7473,30.80,246001528,,,,,10,5,1846
MONROE,450425,PRICE TWP,3678,25.00,236399638,,,,,2,13,1877
MONROE,450455,ROSS TWP,5475,22.90,231676250,,,,,4,1,1877
MONROE,450485,SMITHFIELD TWP,7967,22.90,232089952,,,,,10,6,1748
MONROE,450515,STROUD TWP,19834,31.10,246001568,,,,,19,1,1817
MONROE,450543,STROUDSBURG BORO,5927,1.70,246000662,,,,,26,2,1815
MONROE,450575,TOBYHANNA TWP,8315,50.20,246001573,,,,,12,1,1830
MONROE,450605,TUNKHANNOCK TWP,7037,38.60,231902879,,,,,5,2,1856
MONTGOMERY,460034,ABINGTON TWP,58502,15.50,236000025,,,,,263,114,1702
MONTGOMERY,460063,AMBLER BORO,6807,0.90,236002836,,,,,43,23,1888
MONTGOMERY,460093,BRIDGEPORT BORO,5015,0.70,236002838,,,,,23,15,1851
MONTGOMERY,460123,BRYN ATHYN BORO,1272,1.90,236002840,Home Rule,BOROUGH OF BRYN ATHYN,1978,,6,28,
MONTGOMERY,460154,CHELTENHAM TWP,37452,9.00,236004587,Home Rule,TOWNSHIP OF CHELTENHAM,1977,,200,15,1681
MONTGOMERY,460183,COLLEGEVILLE BORO,5043,1.60,236005930,,,,,10,1,1896
MONTGOMERY,460213,CONSHOHOCKEN BORO,9261,1.00,236003082,,,,,68,20,1850
MONTGOMERY,460245,DOUGLASS TWP,10585,15.30,236000293,,,,,23,13,
MONTGOMERY,460273,EAST GREENVILLE BORO,3166,0.50,236002985,,,,,7,8,1875
MONTGOMERY,460305,EAST NORRITON TWP,14021,6.10,236000315,,,,,57,2,
MONTGOMERY,460335,FRANCONIA TWP,13259,13.80,236000334,,,,,28,18,1731
MONTGOMERY,460363,GREEN LANE BORO,490,0.30,231856646,,,,,0,9,1875
MONTGOMERY,460393,HATBORO BORO,8238,1.40,236002871,,,,,40,60,1871
MONTGOMERY,460423,HATFIELD BORO,3496,0.60,236002872,,,,,10,0,1898
MONTGOMERY,460454,HATFIELD TWP,18640,9.90,236000347,,,,,57,3,1742
MONTGOMERY,460485,HORSHAM TWP,26564,17.30,236000366,Home Rule,HORSHAM TOWNSHIP,1976,,86,26,1709
MONTGOMERY,460513,JENKINTOWN BORO,4719,0.60,236002877,,,,,18,12,1874
MONTGOMERY,460543,LANSDALE BORO,18773,3.00,236002881,,,,,96,16,1872
MONTGOMERY,460575,LIMERICK TWP,20458,22.50,236000384,,,,,73,7,
MONTGOMERY,460605,LOWER FREDERICK TWP,4830,8.00,236050832,,,,,11,12,1919
MONTGOMERY,460635,LOWER GWYNEDD TWP,12076,9.30,236000395,,,,,41,7,1891
MONTGOMERY,460664,LOWER MERION TWP,63633,23.70,236003034,,,,,411,339,
MONTGOMERY,460694,LOWER MORELAND TWP,13917,7.30,236000198,,,,,53,37,1916
MONTGOMERY,460724,LOWER POTTSGROVE TWP,12217,7.90,236005287,,,,,34,9,1882
MONTGOMERY,460755,LOWER PROVIDENCE TWP,25625,15.30,236000402,,,,,61,5,1805
MONTGOMERY,460785,LOWER SALFORD TWP,15896,14.40,236000403,,,,,38,3,1741
MONTGOMERY,460815,MARLBOROUGH TWP,3520,12.20,236000415,,,,,9,4,1741
MONTGOMERY,460001,MONTGOMERY COUNTY,856553,487.20,236003126,,,,,2472,386,
MONTGOMERY,460845,MONTGOMERY TWP,25862,10.60,236005687,,,,,90,44,1700
MONTGOMERY,460873,NARBERTH BORO,4492,0.50,236002998,,,,,13,3,1895
MONTGOMERY,460905,NEW HANOVER TWP,12973,21.70,236000440,,,,,30,1,1827
MONTGOMERY,460933,NORRISTOWN BORO,35748,3.50,236002914,Home Rule,BOROUGH OF NORRISTOWN,1986,Council/Manager,152,36,1812
MONTGOMERY,460963,NORTH WALES BORO,3426,0.60,236002916,,,,,8,23,1869
MONTGOMERY,460993,PENNSBURG BORO,3889,0.80,236003091,,,,,10,1,1850
MONTGOMERY,461025,PERKIOMEN TWP,8959,4.90,231922357,,,,,9,0,1885
MONTGOMERY,461054,PLYMOUTH TWP,18256,8.40,236003036,Home Rule,PLYMOUTH TOWNSHIP,1976,,120,29,1701
MONTGOMERY,461083,POTTSTOWN BORO,23433,4.90,236002927,,,,,132,18,1815
MONTGOMERY,461113,RED HILL BORO,2496,0.70,231671981,,,,,2,5,
MONTGOMERY,461143,ROCKLEDGE BORO,2638,0.40,236002934,,,,,7,15,1893
MONTGOMERY,461173,ROYERSFORD BORO,4940,0.80,236002936,,,,,15,9,1879
MONTGOMERY,461205,SALFORD TWP,3035,9.80,236000489,,,,,4,4,1892
MONTGOMERY,461233,SCHWENKSVILLE BORO,1296,0.40,231651067,,,,,2,1,
MONTGOMERY,461265,SKIPPACK TWP,14389,13.80,231650547,,,,,10,0,1886
MONTGOMERY,461293,SOUDERTON BORO,7191,1.10,236002947,,,,,21,6,1888
MONTGOMERY,461324,SPRINGFIELD TWP,20814,6.80,236001928,,,,,77,25,
MONTGOMERY,461353,TELFORD BORO,2729,1.00,236002950,,,,,24,4,1897
MONTGOMERY,461385,TOWAMENCIN TWP,18009,9.70,236000526,Home Rule,,2023,Council/Manager,45,12,1728
MONTGOMERY,461413,TRAPPE BORO,4002,2.10,231932806,,,,,2,1,1896
MONTGOMERY,461444,UPPER DUBLIN TWP,26665,13.20,236003042,,,,,134,70,1719
MONTGOMERY,461475,UPPER FREDERICK TWP,3703,9.90,236050906,,,,,6,5,1919
MONTGOMERY,461504,UPPER GWYNEDD TWP,17072,8.10,236000536,,,,,59,4,1891
MONTGOMERY,461535,UPPER HANOVER TWP,8350,20.20,236000537,,,,,8,21,1741
MONTGOMERY,461565,UPPER MERION TWP,33613,17.00,236000540,,,,,176,77,1714
MONTGOMERY,461594,UPPER MORELAND TWP,26116,8.00,236004595,,,,,103,35,
MONTGOMERY,461624,UPPER POTTSGROVE TWP,5870,5.10,236050845,,,,,21,1,1889
MONTGOMERY,461655,UPPER PROVIDENCE TWP,24091,17.80,236000546,,,,,77,17,1805
MONTGOMERY,461685,UPPER SALFORD TWP,3172,9.00,231917269,,,,,4,2,1741
MONTGOMERY,461713,WEST CONSHOHOCKEN BORO,1493,0.90,236002958,,,,,19,15,1874
MONTGOMERY,461744,WEST NORRITON TWP,16201,5.90,236004695,,,,,58,15,1909
MONTGOMERY,461774,WEST POTTSGROVE TWP,3798,2.30,236003041,,,,,14,2,1900
MONTGOMERY,461805,WHITEMARSH TWP,19707,14.60,236000604,Home Rule,WHITEMARSH TOWNSHIP,1983,,76,19,1704
MONTGOMERY,461835,WHITPAIN TWP,20333,12.90,236000605,,,,,91,10,1701
MONTGOMERY,461865,WORCESTER TWP,10317,16.20,236000610,,,,,14,10,1733
MONTOUR,470035,ANTHONY TWP,1452,25.90,231898042,,,,,1,14,1849
MONTOUR,470065,COOPER TWP,944,6.90,236541377,,,,,0,5,1850
MONTOUR,470093,DANVILLE BORO,4239,1.60,246000579,,,,,52,3,1849
MONTOUR,470125,DERRY TWP,1096,16.10,231887210,,,,,0,10,
MONTOUR,470155,LIBERTY TWP,1795,27.30,231913968,,,,,0,10,1816
MONTOUR,470185,LIMESTONE TWP,1004,13.40,232118816,,,,,0,6,1816
MONTOUR,470215,MAHONING TWP,4559,8.20,240859873,,,,,13,11,1786
MONTOUR,470245,MAYBERRY TWP,232,7.00,237327010,,,,,0,5,1850
